RowID,CCNumber,CrimeDateTime,CrimeCode,Description,Inside_Outside,Weapon,Post,Gender,Age,Race,Ethnicity,Location,Old_District,New_District,Neighborhood,Latitude,Longitude,GeoLocation,PremiseType,Total_Incidents,x,y
74590,23K01578,10/4/2023 11:00:00 PM,4E,COMMON ASSAULT,I,PERSONAL_WEAPONS,934,F,45,,HISPANIC_OR_LATINO,1000 S CHARLES ST,N/A,SOUTHERN,FEDERAL HILL,39.277842,-76.614507000000003,"(39.277842,-76.614507000000003)",STREET,1,-76.6145069999999,39.2778420000001
74638,23J06272,10/16/2023 8:00:00 PM,7A,AUTO THEFT,I,,933,M,26,WHITE,NOT_HISPANIC_OR_LATINO,900 S HANOVER ST,N/A,SOUTHERN,FEDERAL HILL,39.278863999999999,-76.615596999999994,"(39.278863999999999,-76.615596999999994)",STREET,1,-76.615597,39.2788640000001
74691,23I01168,9/4/2023 2:00:00 PM,4E,COMMON ASSAULT,O,PERSONAL_WEAPONS,934,F,23,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,0 W MONTGOMERY ST,N/A,SOUTHERN,FEDERAL HILL,39.279808000000003,-76.614857999999998,"(39.279808000000003,-76.614857999999998)",OTHER/RESIDENTIAL,1,-76.614858,39.2798080000001
74696,23J05387,10/14/2023 11:22:00 PM,3C,ROBBERY - COMMERCIAL,O,,934,NA,,,,1100 S CHARLES ST,N/A,SOUTHERN,FEDERAL HILL,39.276102000000002,-76.614389000000003,"(39.276102000000002,-76.614389000000003)",OFFICE BUILDING,1,-76.614389,39.276102
74725,23J04083,10/10/2023 9:30:00 PM,7A,AUTO THEFT,I,,934,M,30,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,0 W CROSS ST,N/A,SOUTHERN,FEDERAL HILL,39.276721951809293,-76.614750047876456,"(39.276721951809293,-76.614750047876456)",STREET,1,-76.614750048,39.2767219520001
74738,23I00996,9/4/2023 12:01:07 AM,6G,LARCENY,I,,934,F,36,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,800 BATTERY AVE,N/A,SOUTHERN,FEDERAL HILL,39.280007720441624,-76.609943598404755,"(39.280007720441624,-76.609943598404755)",STREET,1,-76.609943598,39.2800077200001
74843,23J07527,10/20/2023 8:13:00 PM,6C,LARCENY,O,,934,NA,,,,1000 S CHARLES ST,N/A,SOUTHERN,FEDERAL HILL,39.277842,-76.614507000000003,"(39.277842,-76.614507000000003)",DRUG STORE / MED  BL,1,-76.6145069999999,39.2778420000001
74869,23L03745,10/9/2023 12:00:00 PM,6H,LARCENY,O,,934,M,31,ASIAN,UNKNOWN,0 E HENRIETTA ST,N/A,SOUTHERN,FEDERAL HILL,39.278958000000003,-76.613422,"(39.278958000000003,-76.613422)",OTHER/RESIDENTIAL,1,-76.613422,39.278958
74917,23J02070,10/5/2023 10:26:00 PM,3CO,ROBBERY - COMMERCIAL,O,OTHER,934,NA,,,,1000 S CHARLES ST,N/A,SOUTHERN,FEDERAL HILL,39.278016999999998,-76.614367999999999,"(39.278016999999998,-76.614367999999999)",SPECIALTY STORE,1,-76.614368,39.278017
75150,23H11313,8/31/2023 8:15:00 PM,7C,AUTO THEFT,O,,934,M,52,WHITE,NOT_HISPANIC_OR_LATINO,0 E HAMBURG ST,N/A,SOUTHERN,FEDERAL HILL,39.278215000000003,-76.613595000000004,"(39.278215000000003,-76.613595000000004)",OTHER/RESIDENTIAL,1,-76.613595,39.278215
75233,23J06777,10/18/2023 1:00:00 PM,6H,LARCENY,O,,934,F,27,,UNKNOWN,300 E HAMBURG ST,N/A,SOUTHERN,FEDERAL HILL,39.278447,-76.608734999999996,"(39.278447,-76.608734999999996)",OTHER/RESIDENTIAL,1,-76.608735,39.278447
75305,23J05387,10/14/2023 11:22:00 PM,3C,ROBBERY - COMMERCIAL,O,,934,F,,ASIAN,NOT_HISPANIC_OR_LATINO,1100 S CHARLES ST,N/A,SOUTHERN,FEDERAL HILL,39.276102000000002,-76.614389000000003,"(39.276102000000002,-76.614389000000003)",OFFICE BUILDING,1,-76.614389,39.276102
75510,23J10080,10/27/2023 6:00:00 PM,7A,AUTO THEFT,I,,934,F,27,WHITE,UNKNOWN,1000 RIVERSIDE AVE,N/A,SOUTHERN,FEDERAL HILL,39.278388999999997,-76.609245999999999,"(39.278388999999997,-76.609245999999999)",STREET,1,-76.609246,39.2783890000001
75706,23J07360,10/20/2023 10:30:00 AM,4E,COMMON ASSAULT,I,PERSONAL_WEAPONS,934,M,,BLACK_OR_AFRICAN_AMERICAN,UNKNOWN,1000 S CHARLES ST,N/A,SOUTHERN,FEDERAL HILL,39.277842,-76.614507000000003,"(39.277842,-76.614507000000003)",STREET,1,-76.6145069999999,39.2778420000001
75749,23J02631,10/7/2023 10:30:00 AM,3AF,ROBBERY,I,HANDGUN,934,M,62,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,100 WARREN AVE,N/A,SOUTHERN,FEDERAL HILL,39.27895585143704,-76.612532952829682,"(39.27895585143704,-76.612532952829682)",STREET,1,-76.612532953,39.278955851
76005,23K07407,11/23/2023 2:00:00 PM,6H,LARCENY,O,,934,F,28,WHITE,NOT_HISPANIC_OR_LATINO,1200 MARSHALL ST,N/A,SOUTHERN,FEDERAL HILL,39.275342000000002,-76.612865999999997,"(39.275342000000002,-76.612865999999997)",OTHER/RESIDENTIAL,1,-76.6128659999999,39.2753420000001
76066,23J35874,10/27/2023 1:40:00 PM,6H,LARCENY,O,,934,F,30,WHITE,NOT_HISPANIC_OR_LATINO,400 GRINDALL ST,N/A,SOUTHERN,FEDERAL HILL,39.27805,-76.608430999999996,"(39.27805,-76.608430999999996)",OTHER/RESIDENTIAL,1,-76.6084309999999,39.2780500000001
76092,23J08174,10/22/2023 6:15:00 PM,4E,COMMON ASSAULT,I,PERSONAL_WEAPONS,934,M,32,WHITE,NOT_HISPANIC_OR_LATINO,1100 S CHARLES ST,N/A,SOUTHERN,FEDERAL HILL,39.276758000000001,-76.614435999999998,"(39.276758000000001,-76.614435999999998)",STREET,1,-76.614436,39.276758
76202,23J09694,10/26/2023 5:00:00 PM,6G,LARCENY,I,,934,F,25,WHITE,UNKNOWN,800 BATTERY AVE,N/A,SOUTHERN,FEDERAL HILL,39.279055999999997,-76.609892000000002,"(39.279055999999997,-76.609892000000002)",STREET,1,-76.6098919999999,39.279056
76238,23H10674,8/29/2023 6:00:00 PM,3AJO,ROBBERY - CARJACKING,I,PERSONAL_WEAPONS,111,M,30,WHITE,UNKNOWN,200 KEY HWY,N/A,CENTRAL,FEDERAL HILL,39.280622000000001,-76.611171999999996,"(39.280622000000001,-76.611171999999996)",STREET,1,-76.611172,39.2806220000001
76263,23I03400,9/7/2023 4:00:00 PM,7A,AUTO THEFT,I,,934,F,29,WHITE,UNKNOWN,1200 LIGHT ST,N/A,SOUTHERN,FEDERAL HILL,39.275525000000002,-76.612217999999999,"(39.275525000000002,-76.612217999999999)",STREET,1,-76.612218,39.2755250000001
76285,23I03431,9/10/2023 5:05:00 PM,4A,AGG. ASSAULT,O,PERSONAL_WEAPONS,934,F,22,WHITE,UNKNOWN,1100 S CHARLES ST,N/A,SOUTHERN,FEDERAL HILL,39.276423000000001,-76.614407,"(39.276423000000001,-76.614407)",TAVERN/NIGHT CLUB,1,-76.614407,39.2764230000001
76492,23K35751,11/20/2023 3:10:00 PM,6H,LARCENY,O,,934,F,64,WHITE,NOT_HISPANIC_OR_LATINO,1000 S CHARLES ST,N/A,SOUTHERN,FEDERAL HILL,39.277842,-76.614507000000003,"(39.277842,-76.614507000000003)",DRUG STORE / MED  BL,1,-76.6145069999999,39.2778420000001
76546,23J07391,10/20/2023 7:05:00 AM,3AO,ROBBERY,I,PERSONAL_WEAPONS,934,F,66,WHITE,NOT_HISPANIC_OR_LATINO,300 E HAMBURG ST,N/A,SOUTHERN,FEDERAL HILL,39.278517634788578,-76.609119090946393,"(39.278517634788578,-76.609119090946393)",STREET,1,-76.609119091,39.2785176350001
76547,23J07392,10/20/2023 7:10:00 AM,3AF,ROBBERY,I,HANDGUN,934,M,30,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,300 WARREN AVE,N/A,SOUTHERN,FEDERAL HILL,39.279049999999998,-76.609742999999995,"(39.279049999999998,-76.609742999999995)",STREET,1,-76.609743,39.27905
76596,23I00313,9/1/2023 10:05:00 PM,3AO,ROBBERY,I,PERSONAL_WEAPONS,934,F,25,WHITE,UNKNOWN,800 LIGHT ST,N/A,SOUTHERN,FEDERAL HILL,39.279904999999999,-76.612757000000002,"(39.279904999999999,-76.612757000000002)",STREET,1,-76.612757,39.279905
76620,23J07284,10/20/2023 7:00:00 AM,3AF,ROBBERY,I,HANDGUN,934,M,23,WHITE,NOT_HISPANIC_OR_LATINO,900 RIVERSIDE AVE,N/A,SOUTHERN,FEDERAL HILL,39.278948926100696,-76.609277253213563,"(39.278948926100696,-76.609277253213563)",STREET,1,-76.609277253,39.2789489260001
76709,23I07331,9/15/2023 9:00:00 PM,7A,AUTO THEFT,I,,934,M,25,WHITE,UNKNOWN,1200 LIGHT ST,N/A,SOUTHERN,FEDERAL HILL,39.275557999999997,-76.612072999999995,"(39.275557999999997,-76.612072999999995)",SHED/GARAGE,1,-76.612073,39.275558
76779,23I03334,9/10/2023 11:09:00 AM,3AF,ROBBERY,I,HANDGUN,934,M,29,WHITE,UNKNOWN,1000 COVINGTON ST,N/A,SOUTHERN,FEDERAL HILL,39.278083000000002,-76.607102999999995,"(39.278083000000002,-76.607102999999995)",STREET,1,-76.6071029999999,39.278083
76907,23I03543,9/10/2023 11:30:00 PM,6F,LARCENY FROM AUTO,I,,934,M,23,,NOT_HISPANIC_OR_LATINO,1200 PATAPSCO ST,N/A,SOUTHERN,FEDERAL HILL,39.275801622802732,-76.613491389387946,"(39.275801622802732,-76.613491389387946)",STREET,1,-76.613491389,39.2758016230001
77228,23J08348,10/16/2023 12:00:00 PM,7A,AUTO THEFT,I,,934,M,54,WHITE,UNKNOWN,1100 LIGHT ST,N/A,SOUTHERN,FEDERAL HILL,39.276739999999997,-76.612378000000007,"(39.276739999999997,-76.612378000000007)",STREET,1,-76.612378,39.2767400000001
77328,23J05387,10/14/2023 11:22:00 PM,3C,ROBBERY - COMMERCIAL,O,,934,F,,ASIAN,NOT_HISPANIC_OR_LATINO,1100 S CHARLES ST,N/A,SOUTHERN,FEDERAL HILL,39.276102000000002,-76.614389000000003,"(39.276102000000002,-76.614389000000003)",OFFICE BUILDING,1,-76.614389,39.276102
77344,23I01077,9/1/2023 9:00:00 AM,7A,AUTO THEFT,I,,933,M,62,,UNKNOWN,700 S HANOVER ST,N/A,SOUTHERN,FEDERAL HILL,39.280343000000002,-76.615689000000003,"(39.280343000000002,-76.615689000000003)",STREET,1,-76.615689,39.2803430000001
77898,23I03293,9/9/2023 7:00:00 PM,7A,AUTO THEFT,I,,933,M,54,,UNKNOWN,900 S HANOVER ST,N/A,SOUTHERN,FEDERAL HILL,39.278863999999999,-76.615596999999994,"(39.278863999999999,-76.615596999999994)",SHED/GARAGE,1,-76.615597,39.2788640000001
77985,23I02036,9/6/2023 3:00:00 PM,6H,LARCENY,I,,934,M,37,WHITE,UNKNOWN,1000 MARSHALL ST,N/A,SOUTHERN,FEDERAL HILL,39.277113,-76.612950999999995,"(39.277113,-76.612950999999995)",STREET,1,-76.612951,39.277113
78082,23H10721,8/29/2023 5:30:00 PM,7A,AUTO THEFT,I,,934,F,61,WHITE,UNKNOWN,100 WARREN AVE,N/A,SOUTHERN,FEDERAL HILL,39.278843000000002,-76.612474000000006,"(39.278843000000002,-76.612474000000006)",STREET,1,-76.612474,39.2788430000001
78142,23I01858,9/5/2023 10:10:00 PM,4A,AGG. ASSAULT,I,PERSONAL_WEAPONS,934,F,23,WHITE,NOT_HISPANIC_OR_LATINO,100 E OSTEND ST,N/A,SOUTHERN,FEDERAL HILL,39.274759287473174,-76.61196368884525,"(39.274759287473174,-76.61196368884525)",STREET,1,-76.6119636889999,39.2747592870001
78400,23J09258,10/25/2023 10:31:00 PM,7A,AUTO THEFT,I,,934,M,27,,NOT_HISPANIC_OR_LATINO,0 E CROSS ST,N/A,SOUTHERN,FEDERAL HILL,39.276589999999999,-76.613696000000004,"(39.276589999999999,-76.613696000000004)",STREET,1,-76.6136959999999,39.2765900000001
78472,23I07081,9/19/2023 11:30:00 PM,6F,LARCENY FROM AUTO,I,,934,M,28,WHITE,NOT_HISPANIC_OR_LATINO,0 W MONTGOMERY ST,N/A,SOUTHERN,FEDERAL HILL,39.279818566857273,-76.614646564653611,"(39.279818566857273,-76.614646564653611)",STREET,1,-76.614646565,39.2798185670001
78560,23I00716,9/3/2023 3:48:00 AM,4E,COMMON ASSAULT,I,PERSONAL_WEAPONS,934,M,26,WHITE,NOT_HISPANIC_OR_LATINO,900 S CHARLES ST,N/A,SOUTHERN,FEDERAL HILL,39.278680999999999,-76.614553000000001,"(39.278680999999999,-76.614553000000001)",STREET,1,-76.6145529999999,39.2786810000001
78610,23I04116,9/12/2023 9:54:00 AM,5B,BURGLARY,O,,934,NA,,,,1100 S CHARLES ST,N/A,SOUTHERN,FEDERAL HILL,39.276093000000003,-76.614388000000005,"(39.276093000000003,-76.614388000000005)",SPECIALTY STORE,1,-76.614388,39.2760930000001
78674,23I07340,9/19/2023 6:00:00 PM,7A,AUTO THEFT,I,,934,M,25,,NOT_HISPANIC_OR_LATINO,0 E WHEELING ST,N/A,SOUTHERN,FEDERAL HILL,39.278492,-76.613443000000004,"(39.278492,-76.613443000000004)",STREET,1,-76.613443,39.278492
78818,23H00035,8/1/2023 1:53:00 AM,5B,BURGLARY,O,,111,NA,,,,200 KEY HWY,N/A,CENTRAL,FEDERAL HILL,39.280628,-76.610737,"(39.280628,-76.610737)",OFFICE BUILDING,1,-76.610737,39.280628
78884,23H00196,7/29/2023 4:34:00 AM,6H,LARCENY,O,,934,F,32,WHITE,NOT_HISPANIC_OR_LATINO,1000 PATAPSCO ST,N/A,SOUTHERN,FEDERAL HILL,39.277341999999997,-76.613889999999998,"(39.277341999999997,-76.613889999999998)",OTHER/RESIDENTIAL,1,-76.61389,39.277342
79015,23J08165,10/22/2023 4:00:00 PM,6H,LARCENY,I,,934,F,26,,UNKNOWN,0 E CROSS ST,N/A,SOUTHERN,FEDERAL HILL,39.277093999999998,-76.612413000000004,"(39.277093999999998,-76.612413000000004)",STREET,1,-76.6124129999999,39.277094
79118,23I02732,9/3/2023 10:00:00 PM,6G,LARCENY,I,,934,F,43,BLACK_OR_AFRICAN_AMERICAN,UNKNOWN,400 WARREN AVE,N/A,SOUTHERN,FEDERAL HILL,39.279086986829405,-76.608684806614605,"(39.279086986829405,-76.608684806614605)",STREET,1,-76.608684807,39.279086987
79249,23I01640,9/5/2023 12:00:00 PM,7B,AUTO THEFT,I,,934,M,31,,UNKNOWN,0 POULTNEY ST,N/A,SOUTHERN,FEDERAL HILL,39.277641000000003,-76.613208999999998,"(39.277641000000003,-76.613208999999998)",STREET,1,-76.613209,39.2776410000001
79322,23I09197,9/25/2023 9:30:00 PM,7C,AUTO THEFT,I,,934,M,27,WHITE,NOT_HISPANIC_OR_LATINO,800 S CHARLES ST,N/A,SOUTHERN,FEDERAL HILL,39.279345999999997,-76.614457000000002,"(39.279345999999997,-76.614457000000002)",STREET,1,-76.614457,39.279346
79417,23G10437,7/29/2023 12:30:00 AM,6D,LARCENY,I,,934,M,27,,HISPANIC_OR_LATINO,1100 S CHARLES ST,N/A,SOUTHERN,FEDERAL HILL,39.276758000000001,-76.614435999999998,"(39.276758000000001,-76.614435999999998)",STREET,1,-76.614436,39.276758
79472,23G10309,7/29/2023 12:00:00 PM,4E,COMMON ASSAULT,O,PERSONAL_WEAPONS,934,M,85,WHITE,UNKNOWN,30 W Henrietta St,N/A,SOUTHERN,FEDERAL HILL,39.278901339534087,-76.614904134499582,"(39.278901339534087,-76.614904134499582)",OTHER/RESIDENTIAL,1,-76.614904134,39.2789013400001
79676,23I09430,9/26/2023 2:30:00 PM,4E,COMMON ASSAULT,O,PERSONAL_WEAPONS,934,F,46,WHITE,NOT_HISPANIC_OR_LATINO,1000 LIGHT ST,N/A,SOUTHERN,FEDERAL HILL,39.277842999999997,-76.612567999999996,"(39.277842999999997,-76.612567999999996)",RESTAURANT,1,-76.612568,39.2778430000001
79685,23I03293,9/9/2023 7:00:00 PM,5B,BURGLARY,I,,933,NA,,,,900 S HANOVER ST,N/A,SOUTHERN,FEDERAL HILL,39.278863999999999,-76.615596999999994,"(39.278863999999999,-76.615596999999994)",SHED/GARAGE,1,-76.615597,39.2788640000001
79928,23I07100,9/20/2023 2:00:00 AM,7A,AUTO THEFT,I,,934,M,26,,NOT_HISPANIC_OR_LATINO,900 LIGHT ST,N/A,SOUTHERN,FEDERAL HILL,39.278837000000003,-76.612674999999996,"(39.278837000000003,-76.612674999999996)",STREET,1,-76.612675,39.2788370000001
80208,24C05329,9/3/2023 11:00:00 PM,2A,RAPE,,,934,F,18,BLACK_OR_AFRICAN_AMERICAN,UNKNOWN,1000 S CHARLES ST,N/A,SOUTHERN,FEDERAL HILL,39.277605000000001,-76.614491999999998,"(39.277605000000001,-76.614491999999998)",,1,-76.614492,39.2776050000001
80545,23I35750,9/18/2023 6:15:00 PM,6G,LARCENY,,,934,M,25,WHITE,NOT_HISPANIC_OR_LATINO,800 S CHARLES ST,N/A,SOUTHERN,FEDERAL HILL,39.279817999999999,-76.614645999999993,"(39.279817999999999,-76.614645999999993)",,1,-76.6146459999999,39.279818
80579,23I03459,9/10/2023 12:30:00 PM,7A,AUTO THEFT,I,,934,F,27,WHITE,UNKNOWN,800 BATTERY AVE,N/A,SOUTHERN,FEDERAL HILL,39.280007720441624,-76.609943598404755,"(39.280007720441624,-76.609943598404755)",STREET,1,-76.609943598,39.2800077200001
80728,23H10653,8/29/2023 10:28:00 PM,3AO,ROBBERY,I,PERSONAL_WEAPONS,934,F,22,WHITE,NOT_HISPANIC_OR_LATINO,10 Weber St,N/A,SOUTHERN,FEDERAL HILL,39.276313878584055,-76.613618556192478,"(39.276313878584055,-76.613618556192478)",STREET,1,-76.6136185559999,39.276313879
80980,23I05450,9/15/2023 7:30:00 PM,7A,AUTO THEFT,I,,111,M,30,WHITE,UNKNOWN,200 KEY HWY,N/A,CENTRAL,FEDERAL HILL,39.280622000000001,-76.611171999999996,"(39.280622000000001,-76.611171999999996)",PARK,1,-76.611172,39.2806220000001
81037,23H02910,8/8/2023 2:35:00 PM,7A,AUTO THEFT,O,,934,F,53,WHITE,NOT_HISPANIC_OR_LATINO,1000 WILLIAM ST,N/A,SOUTHERN,FEDERAL HILL,39.277513999999996,-76.610811999999996,"(39.277513999999996,-76.610811999999996)",SCHOOL,1,-76.610812,39.2775140000001
81342,23I06967,9/18/2023 7:00:00 PM,7A,AUTO THEFT,I,,934,F,26,WHITE,NOT_HISPANIC_OR_LATINO,1200 MARSHALL ST,N/A,SOUTHERN,FEDERAL HILL,39.275519418361576,-76.61289551430329,"(39.275519418361576,-76.61289551430329)",STREET,1,-76.6128955139999,39.275519418
81378,23H00037,7/30/2023 12:00:00 PM,7A,AUTO THEFT,I,,934,U,21,,UNKNOWN,0 W CROSS ST,N/A,SOUTHERN,FEDERAL HILL,39.276721951809293,-76.614750047876456,"(39.276721951809293,-76.614750047876456)",STREET,1,-76.614750048,39.2767219520001
81547,23I09449,9/26/2023 3:10:00 PM,7C,AUTO THEFT,I,,934,M,64,WHITE,NOT_HISPANIC_OR_LATINO,200 E MONTGOMERY ST,N/A,SOUTHERN,FEDERAL HILL,39.280090000000001,-76.610754999999997,"(39.280090000000001,-76.610754999999997)",SHED/GARAGE,1,-76.610755,39.28009
81664,23H03372,8/9/2023 9:54:00 PM,3NO,ROBBERY,I,PERSONAL_WEAPONS,111,F,15,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,200 KEY HWY,N/A,CENTRAL,FEDERAL HILL,39.280622000000001,-76.611171999999996,"(39.280622000000001,-76.611171999999996)",PARK,1,-76.611172,39.2806220000001
81807,23I04794,9/13/2023 10:50:00 PM,4E,COMMON ASSAULT,O,PERSONAL_WEAPONS,934,M,34,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,1000 LIGHT ST,N/A,SOUTHERN,FEDERAL HILL,39.278128000000002,-76.612621000000004,"(39.278128000000002,-76.612621000000004)",TAVERN/NIGHT CLUB,1,-76.6126209999999,39.278128
81817,23I04621,9/13/2023 2:40:00 PM,4E,COMMON ASSAULT,I,PERSONAL_WEAPONS,934,M,17,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,1000 LIGHT ST,N/A,SOUTHERN,FEDERAL HILL,39.277842999999997,-76.612567999999996,"(39.277842999999997,-76.612567999999996)",STREET,1,-76.612568,39.2778430000001
81818,23I04621,9/13/2023 2:40:00 PM,4E,COMMON ASSAULT,I,PERSONAL_WEAPONS,934,M,16,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,1000 LIGHT ST,N/A,SOUTHERN,FEDERAL HILL,39.277842999999997,-76.612567999999996,"(39.277842999999997,-76.612567999999996)",STREET,1,-76.612568,39.2778430000001
81819,23I04621,9/13/2023 2:40:00 PM,4E,COMMON ASSAULT,I,PERSONAL_WEAPONS,934,M,16,BLACK_OR_AFRICAN_AMERICAN,UNKNOWN,1000 LIGHT ST,N/A,SOUTHERN,FEDERAL HILL,39.277842999999997,-76.612567999999996,"(39.277842999999997,-76.612567999999996)",STREET,1,-76.612568,39.2778430000001
81823,23I09108,9/25/2023 4:07:00 PM,3AF,ROBBERY,I,HANDGUN,934,M,30,WHITE,UNKNOWN,0 POULTNEY ST,N/A,SOUTHERN,FEDERAL HILL,39.277613000000002,-76.613410999999999,"(39.277613000000002,-76.613410999999999)",STREET,1,-76.613411,39.277613
81901,23I08256,9/23/2023 8:25:00 AM,6C,LARCENY,O,,934,NA,,,,1000 S CHARLES ST,N/A,SOUTHERN,FEDERAL HILL,39.277842,-76.614507000000003,"(39.277842,-76.614507000000003)",CONVENIENCE STORE,1,-76.6145069999999,39.2778420000001
82016,23G10548,7/30/2023 5:00:00 AM,3NF,ROBBERY,I,PERSONAL_WEAPONS,111,M,24,WHITE,UNKNOWN,200 KEY HWY,N/A,CENTRAL,FEDERAL HILL,39.280627000000003,-76.610774000000006,"(39.280627000000003,-76.610774000000006)",SHED/GARAGE,1,-76.6107739999999,39.280627
82075,23H03129,8/8/2023 5:00:00 PM,7A,AUTO THEFT,I,,934,M,41,WHITE,UNKNOWN,0 E MONTGOMERY ST,N/A,SOUTHERN,FEDERAL HILL,39.279963000000002,-76.613862999999995,"(39.279963000000002,-76.613862999999995)",STREET,1,-76.613863,39.2799630000001
82173,23K08720,9/22/2023 11:00:00 PM,7A,AUTO THEFT,I,,933,M,29,,UNKNOWN,900 S HANOVER ST,N/A,SOUTHERN,FEDERAL HILL,39.278863999999999,-76.615596999999994,"(39.278863999999999,-76.615596999999994)",SHED/GARAGE,1,-76.615597,39.2788640000001
82271,23H05734,8/16/2023 1:00:00 AM,3NF,ROBBERY,I,HANDGUN,934,M,21,,UNKNOWN,400 WARREN AVE,N/A,SOUTHERN,FEDERAL HILL,39.278995000000002,-76.608114,"(39.278995000000002,-76.608114)",PARK,1,-76.6081139999999,39.2789950000001
82501,23H06105,8/17/2023 2:29:00 AM,5B,BURGLARY,O,,111,NA,,,,200 KEY HWY,N/A,CENTRAL,FEDERAL HILL,39.280628,-76.610737,"(39.280628,-76.610737)",UNKNOWN,1,-76.610737,39.280628
82513,23H05734,8/16/2023 1:00:00 AM,3NF,ROBBERY,I,HANDGUN,934,F,21,BLACK_OR_AFRICAN_AMERICAN,UNKNOWN,400 WARREN AVE,N/A,SOUTHERN,FEDERAL HILL,39.278995000000002,-76.608114,"(39.278995000000002,-76.608114)",PARK,1,-76.6081139999999,39.2789950000001
82544,23I08789,9/24/2023 8:45:00 PM,6C,LARCENY,O,,934,NA,,,,900 LIGHT ST,N/A,SOUTHERN,FEDERAL HILL,39.278837000000003,-76.612674999999996,"(39.278837000000003,-76.612674999999996)",SPECIALTY STORE,1,-76.612675,39.2788370000001
82559,23H06091,8/17/2023 2:20:00 AM,5B,BURGLARY,O,,934,NA,,,,1200 LIGHT ST,N/A,SOUTHERN,FEDERAL HILL,39.275947000000002,-76.612122999999997,"(39.275947000000002,-76.612122999999997)",CONVENIENCE STORE,1,-76.6121229999999,39.275947
82604,23H01173,8/3/2023 3:00:00 PM,7A,AUTO THEFT,I,,934,F,26,WHITE,UNKNOWN,0 POULTNEY ST,N/A,SOUTHERN,FEDERAL HILL,39.277599000000002,-76.613512,"(39.277599000000002,-76.613512)",STREET,1,-76.613512,39.2775990000001
82797,23I07090,9/20/2023 5:47:00 AM,5B,BURGLARY,O,,934,NA,,,,900 LIGHT ST,N/A,SOUTHERN,FEDERAL HILL,39.278837000000003,-76.612674999999996,"(39.278837000000003,-76.612674999999996)",SPECIALTY STORE,1,-76.612675,39.2788370000001
82838,23H05734,8/16/2023 1:00:00 AM,3NF,ROBBERY,I,HANDGUN,934,M,20,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,400 WARREN AVE,N/A,SOUTHERN,FEDERAL HILL,39.278995000000002,-76.608114,"(39.278995000000002,-76.608114)",PARK,1,-76.6081139999999,39.2789950000001
82889,23H02893,8/6/2023 2:00:00 AM,7A,AUTO THEFT,I,,934,F,23,WHITE,NOT_HISPANIC_OR_LATINO,200 WARREN AVE,N/A,SOUTHERN,FEDERAL HILL,39.279007,-76.610907999999995,"(39.279007,-76.610907999999995)",SHED/GARAGE,1,-76.6109079999999,39.279007
82899,23H05734,8/16/2023 1:00:00 AM,3NF,ROBBERY,I,HANDGUN,934,M,22,BLACK_OR_AFRICAN_AMERICAN,UNKNOWN,400 WARREN AVE,N/A,SOUTHERN,FEDERAL HILL,39.278995000000002,-76.608114,"(39.278995000000002,-76.608114)",PARK,1,-76.6081139999999,39.2789950000001
83163,23H04290,8/12/2023 12:00:00 PM,3NF,ROBBERY,I,HANDGUN,934,M,27,,UNKNOWN,300 WARREN AVE,N/A,SOUTHERN,FEDERAL HILL,39.279049999999998,-76.609742999999995,"(39.279049999999998,-76.609742999999995)",PARK,1,-76.609743,39.27905
83164,23H04290,8/12/2023 12:00:00 PM,3NF,ROBBERY,I,HANDGUN,934,M,25,,UNKNOWN,300 WARREN AVE,N/A,SOUTHERN,FEDERAL HILL,39.279049999999998,-76.609742999999995,"(39.279049999999998,-76.609742999999995)",PARK,1,-76.609743,39.27905
83263,23G10683,7/30/2023 2:29:00 PM,4A,AGG. ASSAULT,O,ASPHYXIATION,934,F,44,WHITE,NOT_HISPANIC_OR_LATINO,1000 LIGHT ST,N/A,SOUTHERN,FEDERAL HILL,39.277842999999997,-76.612567999999996,"(39.277842999999997,-76.612567999999996)",RESTAURANT,1,-76.612568,39.2778430000001
83281,23I07611,9/21/2023 1:00:00 PM,3AO,ROBBERY,I,PERSONAL_WEAPONS,934,M,65,WHITE,NOT_HISPANIC_OR_LATINO,900 LIGHT ST,N/A,SOUTHERN,FEDERAL HILL,39.278837000000003,-76.612674999999996,"(39.278837000000003,-76.612674999999996)",STREET,1,-76.612675,39.2788370000001
83342,23G10707,7/30/2023 4:15:00 PM,4E,COMMON ASSAULT,I,PERSONAL_WEAPONS,934,M,11,,HISPANIC_OR_LATINO,300 WARREN AVE,N/A,SOUTHERN,FEDERAL HILL,39.279049999999998,-76.609742999999995,"(39.279049999999998,-76.609742999999995)",PARK,1,-76.609743,39.27905
